name1	name2	form1	form2	result	concentration1	concentration2	goal_diff	score_diff	history	motivation1	motivation2
Суонси Сити	Кристал Пэлас	0.5	0.6	0.5	1.0	1.0	0.5921052631578947	0.5238095238095238	0.5	0.9090909090909092	0.9696969696969696
Суонси Сити	Вест Хэм Юнайтед	0.5	0.3	0.5	1.0	1.0	0.5192307692307693	0.5476190476190477	0.5	0.0	0.0
Суонси Сити	Сандерленд	0.5	0.0	1.0	1.0	1.0	0.7	0.7	0.5	0.0	0.0
Суонси Сити	Астон Вилла	0.5	0.1	1.0	1.0	0.4	0.5510204081632653	0.5098039215686274	0.5	1.0	1.0
Суонси Сити	Вест Бромвич Альбион	0.4	0.3	0.0	1.0	1.0	0.5448717948717948	0.5444444444444444	0.5	0.8518518518518519	0.14814814814814814
Суонси Сити	Норвич Сити	0.2	0.5	1.0	1.0	1.0	0.5869565217391304	0.4777777777777778	0.5	0.9047619047619048	0.8095238095238095
Суонси Сити	Фулхэм	0.1	0.4	1.0	1.0	1.0	0.65625	0.5303030303030303	0.5	0.9583333333333334	0.9791666666666666
Суонси Сити	Кардифф Сити	0.2	0.2	1.0	1.0	1.0	0.6111111111111112	0.5416666666666666	0.0	0.9761904761904762	0.9761904761904762
Вест Хэм Юнайтед	Манчестер Сити	0.3	0.7	0.0	1.0	0.2	0.325	0.33333333333333337	0.25	0.0	0.0
Вест Хэм Юнайтед	Ливерпуль	0.4	1.0	0.0	1.0	1.0	0.21354166666666669	0.1382978723404255	0.25	0.7222222222222222	0.9444444444444444
Вест Хэм Юнайтед	Челси	0.4	0.7	0.0	1.0	0.2	0.3387096774193549	0.2380952380952381	0.5	0.0	0.0
Вест Хэм Юнайтед	Арсенал	0.3	0.6	0.0	1.0	1.0	0.2551020408163265	0.07692307692307693	0.0	0.9841269841269842	0.9841269841269842
Вест Хэм Юнайтед	Тоттенхэм Хотспур	0.2	0.7	1.0	1.0	1.0	0.43	0.21	1.0	1.0	1.0
