name1	name2	goal_diff	score_diff
Тоттенхэм Хотспур	Сандерленд	0.5833333333333334	0.8163265306122449
Тоттенхэм Хотспур	Астон Вилла	0.5925925925925926	0.7641509433962264
Тоттенхэм Хотспур	Халл Сити	0.5961538461538461	0.6190476190476191
Тоттенхэм Хотспур	Вест Бромвич Альбион	0.5	0.7692307692307692
Тоттенхэм Хотспур	Норвич Сити	0.5625	0.625
Тоттенхэм Хотспур	Фулхэм	0.7127659574468085	0.7941176470588236
Тоттенхэм Хотспур	Кардифф Сити	0.7105263157894737	0.8333333333333333
Манчестер Юнайтед	Манчестер Сити	0.3033707865168539	0.3666666666666667
Манчестер Юнайтед	Ливерпуль	0.35443037974683544	0.36904761904761907
Манчестер Юнайтед	Челси	0.5	0.25
Манчестер Юнайтед	Арсенал	0.359375	0.30952380952380953
Манчестер Юнайтед	Эвертон	0.4634146341463415	0.4565217391304348
Манчестер Юнайтед	Тоттенхэм Хотспур	0.6090909090909091	0.5
Манчестер Юнайтед	Саутгемптон	0.4	0.3666666666666667
Манчестер Юнайтед	Сток Сити	0.5769230769230769	0.5833333333333334
Манчестер Юнайтед	Ньюкасл Юнайтед	0.5697674418604651	0.4807692307692308
Манчестер Юнайтед	Кристал Пэлас	0.625	0.5625
Манчестер Юнайтед	Суонси Сити	0.6	0.7096774193548387
Манчестер Юнайтед	Вест Хэм Юнайтед	0.6276595744680851	0.7115384615384616
Манчестер Юнайтед	Сандерленд	0.7	0.78
Манчестер Юнайтед	Астон Вилла	0.6086956521739131	0.6888888888888889
Манчестер Юнайтед	Халл Сити	0.6442307692307692	0.7254901960784313
Манчестер Юнайтед	Вест Бромвич Альбион	0.53125	0.5909090909090909
Манчестер Юнайтед	Норвич Сити	0.7244897959183674	0.7450980392156863
Манчестер Юнайтед	Фулхэм	0.7847222222222222	0.7837837837837838
Манчестер Юнайтед	Кардифф Сити	0.734375	0.7878787878787878
Саутгемптон	Манчестер Сити	0.2558139534883721	0.3846153846153846
Саутгемптон	Ливерпуль	0.30405405405405406	0.28205128205128205
Саутгемптон	Челси	0.40909090909090906	0.26785714285714285
Саутгемптон	Арсенал	0.34375	0.19696969696969696
Саутгемптон	Эвертон	0.40816326530612246	0.303921568627451
Саутгемптон	Тоттенхэм Хотспур	0.6122448979591837	0.4423076923076923
Саутгемптон	Манчестер Юнайтед	0.4398148148148148	0.42452830188679247
Саутгемптон	Сток Сити	0.6458333333333334	0.6388888888888888
Саутгемптон	Ньюкасл Юнайтед	0.5543478260869565	0.4888888888888889
Саутгемптон	Кристал Пэлас	0.65625	0.7272727272727273
Саутгемптон	Суонси Сити	0.6	0.6333333333333333
Саутгемптон	Вест Хэм Юнайтед	0.45	0.5
Саутгемптон	Сандерленд	0.625	0.75
Саутгемптон	Астон Вилла	0.5853658536585366	0.6304347826086957
Саутгемптон	Халл Сити	0.640625	0.6136363636363636
Саутгемптон	Вест Бромвич Альбион	0.5636363636363636	0.5967741935483871
Саутгемптон	Норвич Сити	0.6666666666666666	0.6444444444444444
Саутгемптон	Фулхэм	0.6153846153846154	0.6388888888888888
Саутгемптон	Кардифф Сити	0.7135416666666666	0.7244897959183674
Сток Сити	Манчестер Сити	0.25	0.5
Сток Сити	Ливерпуль	0.20689655172413796	0.20689655172413796
Сток Сити	Челси	0.2674418604651163	0.1923076923076923
Сток Сити	Арсенал	0.22972972972972971	0.08974358974358976
Сток Сити	Эвертон	0.28181818181818186	0.2142857142857143
Сток Сити	Тоттенхэм Хотспур	0.4387755102040816	0.3137254901960784
Сток Сити	Манчестер Юнайтед	0.3142857142857143	0.24285714285714288
Сток Сити	Саутгемптон	0.28	0.2368421052631579
Сток Сити	Ньюкасл Юнайтед	0.5104166666666666	0.4387755102040816
Сток Сити	Кристал Пэлас	0.5	0.5
Сток Сити	Суонси Сити	0.4681818181818182	0.5714285714285714
Сток Сити	Вест Хэм Юнайтед	0.4358974358974359	0.5
Сток Сити	Сандерленд	0.6612903225806451	0.5714285714285714
Сток Сити	Астон Вилла	0.5	0.4807692307692308
Сток Сити	Халл Сити	0.483695652173913	0.5444444444444444
Сток Сити	Вест Бромвич Альбион	0.4	0.43333333333333335
Сток Сити	Норвич Сити	0.5666666666666667	0.6071428571428571
Сток Сити	Фулхэм	0.655	0.63
Сток Сити	Кардифф Сити	0.5365853658536586	0.5
Ньюкасл Юнайтед	Манчестер Сити	0.24137931034482757	0.3103448275862069
Ньюкасл Юнайтед	Ливерпуль	0.275	0.3
Ньюкасл Юнайтед	Челси	0.21999999999999997	0.26315789473684215
Ньюкасл Юнайтед	Арсенал	0.39090909090909093	0.3888888888888889
Ньюкасл Юнайтед	Эвертон	0.4157303370786517	0.4111111111111111
Ньюкасл Юнайтед	Тоттенхэм Хотспур	0.4861111111111111	0.36486486486486486
Ньюкасл Юнайтед	Манчестер Юнайтед	0.3776595744680851	0.4148936170212766
Ньюкасл Юнайтед	Саутгемптон	0.4318181818181818	0.5555555555555556
Ньюкасл Юнайтед	Сток Сити	0.5612244897959183	0.6730769230769231
Ньюкасл Юнайтед	Кристал Пэлас	0.6012658227848101	0.6785714285714286
Ньюкасл Юнайтед	Суонси Сити	0.4521276595744681	0.6274509803921569
Ньюкасл Юнайтед	Вест Хэм Юнайтед	0.125	0.25
Ньюкасл Юнайтед	Сандерленд	0.6285714285714286	0.7285714285714285
Ньюкасл Юнайтед	Астон Вилла	0.5202702702702703	0.6153846153846154
Ньюкасл Юнайтед	Халл Сити	0.55	0.6666666666666666
Ньюкасл Юнайтед	Вест Бромвич Альбион	0.5	0.6190476190476191
