name1	name2	form1	form2	result	concentration1	concentration2	goal_diff	score_diff	history	motivation1	motivation2
Фулхэм	Куинз Парк Рейнджерс	0.6	0.4	1.0	1.0	1.0	0.6384615384615384	0.6203703703703703	0.5	0.75	0.7083333333333333
Сток Сити	Манчестер Юнайтед	0.1	0.8	0.0	1.0	1.0	0.12307692307692307	0.0943396226415094	0.0	0.8333333333333334	0.33333333333333337
Сток Сити	Челси	0.5	0.8	0.0	1.0	0.0	0.31	0.3846153846153846	0.0	0.9019607843137256	0.9803921568627452
Сток Сити	Тоттенхэм Хотспур	0.5	0.7	0.0	1.0	1.0	0.3	0.29166666666666663	0.5	1.0	1.0
Сток Сити	Эвертон	0.8	0.5	0.5	1.0	0.8	0.42424242424242425	0.453125	0.75	0.9545454545454546	0.9545454545454546
Сток Сити	Ливерпуль	0.7	0.6	1.0	1.0	1.0	0.4722222222222222	0.5	0.25	0.9166666666666666	0.9166666666666666
Сток Сити	Вест Бромвич Альбион	0.2	0.6	0.5	1.0	1.0	0.42063492063492064	0.3958333333333333	0.5	0.7777777777777778	0.925925925925926
Сток Сити	Суонси Сити	0.4	0.5	1.0	1.0	0.2	0.3666666666666667	0.375	0.5	0.0	0.0
Сток Сити	Вест Хэм Юнайтед	0.3	0.2	0.0	1.0	0.2	0.5338983050847458	0.5294117647058824	0.75	0.7272727272727273	0.8181818181818181
Сток Сити	Норвич Сити	0.3	0.4	1.0	1.0	1.0	0.5633802816901409	0.4916666666666666	0.5	1.0	1.0
Сток Сити	Фулхэм	0.4	0.5	1.0	1.0	1.0	0.4310344827586207	0.4375	0.5	0.0	0.0
Сток Сити	Астон Вилла	0.1	0.4	0.0	1.0	1.0	0.6307692307692307	0.537037037037037	0.5	0.8095238095238095	0.0
Сток Сити	Ньюкасл Юнайтед	0.6	0.3	1.0	1.0	1.0	0.5967741935483871	0.54	0.0	0.0	0.0
Сток Сити	Сандерленд	0.4	0.5	0.5	1.0	1.0	0.5208333333333334	0.5	0.0	0.0	0.0
Сток Сити	Уиган Атлетик	0.3	0.3	0.5	1.0	1.0	0.625	0.6219512195121951	0.25	0.8222222222222222	0.9777777777777776
Сток Сити	Рединг	0.1	0.7	1.0	1.0	1.0	0.5727272727272728	0.5777777777777777	0.25	0.8205128205128205	0.9487179487179488
Сток Сити	Куинз Парк Рейнджерс	0.4	0.2	1.0	1.0	1.0	0.6730769230769231	0.625	0.0	0.0	0.0
Саутгемптон	Манчестер Сити	0.5	0.8	1.0	1.0	1.0	0.16363636363636366	0.17777777777777776	0.0	0.9743589743589745	0.8205128205128205
Саутгемптон	Челси	0.5	0.6	1.0	1.0	0.8	0.19841269841269846	0.2647058823529412	0.25	0.9583333333333334	0.9583333333333334
Саутгемптон	Арсенал	0.4	0.8	0.5	1.0	1.0	0.18478260869565216	0.2948717948717949	0.0	0.9814814814814816	0.9444444444444444
Саутгемптон	Эвертон	0.6	0.7	0.5	1.0	1.0	0.3219178082191781	0.328125	0.0	0.9583333333333334	0.8125
Саутгемптон	Ливерпуль	0.4	0.7	1.0	1.0	1.0	0.24603174603174605	0.32291666666666663	0.0	0.962962962962963	0.925925925925926
Саутгемптон	Вест Бромвич Альбион	0.8	0.4	0.0	1.0	1.0	0.4577464788732394	0.45	0.0	1.0	1.0
Саутгемптон	Вест Хэм Юнайтед	0.7	0.5	0.5	1.0	1.0	0.5153846153846153	0.5	0.0	0.6666666666666667	0.6666666666666667
Саутгемптон	Сток Сити	0.3	0.5	0.5	1.0	1.0	0.5	0.4920634920634921	0.25	1.0	1.0
Саутгемптон	Куинз Парк Рейнджерс	0.4	0.3	0.0	1.0	1.0	0.6101694915254238	0.5980392156862745	0.5	0.9090909090909092	0.7878787878787878
Астон Вилла	Манчестер Юнайтед	0.4	0.8	0.0	1.0	1.0	0.15384615384615385	0.125	0.0	0.0	0.0
Астон Вилла	Манчестер Сити	0.4	0.6	0.0	1.0	0.2	0.13013698630136988	0.2109375	0.5	0.9393939393939394	0.9090909090909092
Астон Вилла	Челси	0.7	0.8	0.0	1.0	1.0	0.10714285714285716	0.2583333333333333	0.0	1.0	1.0
Астон Вилла	Арсенал	0.3	0.5	0.5	1.0	0.8	0.1206896551724138	0.29166666666666663	0.0	0.0	0.0
Астон Вилла	Тоттенхэм Хотспур	0.6	0.7	0.0	1.0	1.0	0.1944444444444444	0.32352941176470584	0.25	0.95	0.9666666666666668
Астон Вилла	Ливерпуль	0.6	0.6	0.0	1.0	0.0	0.1640625	0.3611111111111111	0.75	0.125	0.75
Астон Вилла	Вест Бромвич Альбион	0.3	0.7	0.5	1.0	0.2	0.29411764705882354	0.2857142857142857	0.25	0.0	0.0
Астон Вилла	Вест Хэм Юнайтед	0.3	0.3	1.0	1.0	1.0	0.3363636363636364	0.4	0.5	0.9487179487179488	0.8205128205128205
Астон Вилла	Норвич Сити	0.3	0.3	0.5	1.0	1.0	0.5833333333333334	0.4736842105263158	0.5	0.0	0.0
Астон Вилла	Фулхэм	0.6	0.7	0.5	1.0	1.0	0.3461538461538461	0.4444444444444444	0.5	0.8888888888888888	0.5555555555555556
Астон Вилла	Сток Сити	0.4	0.9	0.5	1.0	1.0	0.30303030303030304	0.3666666666666667	0.5	0.9855072463768116	0.9855072463768116
Астон Вилла	Саутгемптон	0.3	0.5	0.0	1.0	1.0	0.37	0.5128205128205128	0.0	0.9803921568627452	0.6862745098039216
Астон Вилла	Ньюкасл Юнайтед	0.2	0.1	0.0	1.0	1.0	0.3846153846153846	0.4878048780487805	0.25	0.9777777777777776	0.9777777777777776
Астон Вилла	Сандерленд	0.5	0.5	1.0	1.0	1.0	0.35915492957746475	0.475	0.75	1.0	1.0
Астон Вилла	Уиган Атлетик	0.4	0.1	0.0	1.0	1.0	0.4390243902439024	0.5416666666666666	0.75	0.9649122807017544	0.9824561403508772
Астон Вилла	Рединг	0.4	0.5	1.0	1.0	1.0	0.4354838709677419	0.58	1.0	0.0	0.0
Астон Вилла	Куинз Парк Рейнджерс	0.5	0.5	1.0	1.0	1.0	0.4603174603174604	0.5416666666666666	0.5	0.8888888888888888	0.962962962962963
Ньюкасл Юнайтед	Манчестер Юнайтед	0.5	0.8	0.0	1.0	1.0	0.39130434782608703	0.4117647058823529	0.5	0.0	0.0
Ньюкасл Юнайтед	Манчестер Сити	0.2	0.6	0.0	1.0	1.0	0.18181818181818185	0.25	0.0	0.9696969696969696	0.9393939393939394
Ньюкасл Юнайтед	Челси	0.3	0.6	1.0	1.0	0.8	0.15740740740740738	0.2441860465116279	0.5	0.9047619047619048	0.9047619047619048
Ньюкасл Юнайтед	Арсенал	0.4	0.8	0.0	1.0	1.0	0.1111111111111111	0.2698412698412699	0.0	1.0	1.0
Ньюкасл Юнайтед	Эвертон	0.2	0.7	0.0	1.0	1.0	0.2397260273972603	0.328125	0.25	0.962962962962963	0.8333333333333334
Ньюкасл Юнайтед	Ливерпуль	0.3	0.5	0.0	1.0	0.8	0.24647887323943665	0.3833333333333333	0.75	1.0	1.0
Ньюкасл Юнайтед	Вест Бромвич Альбион	0.5	0.5	1.0	1.0	0.8	0.375	0.3947368421052632	0.5	0.0	0.0
Ньюкасл Юнайтед	Суонси Сити	0.4	0.5	0.0	1.0	1.0	0.4259259259259259	0.5217391304347826	0.75	0.0	0.0
Ньюкасл Юнайтед	Вест Хэм Юнайтед	0.5	0.5	0.0	1.0	0.2	0.4259259259259259	0.4782608695652174	1.0	0.0	0.0
Ньюкасл Юнайтед	Фулхэм	0.4	0.8	1.0	1.0	1.0	0.40909090909090906	0.4444444444444444	0.0	0.9047619047619048	0.6190476190476191
Ньюкасл Юнайтед	Сток Сити	0.6	0.3	1.0	1.0	1.0	0.4682539682539682	0.46875	0.5	0.9	0.8
Ньюкасл Юнайтед	Саутгемптон	0.5	0.5	1.0	1.0	1.0	0.4745762711864407	0.5	0.0	0.9166666666666666	0.9166666666666666
Ньюкасл Юнайтед	Сандерленд	0.4	0.2	0.0	1.0	1.0	0.4769230769230769	0.5471698113207547	0.5	1.0	1.0
Ньюкасл Юнайтед	Уиган Атлетик	0.1	0.4	1.0	1.0	1.0	0.5205479452054794	0.5390625	0.5	0.0	0.0
Ньюкасл Юнайтед	Рединг	0.3	0.5	0.0	1.0	1.0	0.5384615384615384	0.5609756097560976	0.75	0.9583333333333334	0.9375
Ньюкасл Юнайтед	Куинз Парк Рейнджерс	0.2	0.5	1.0	1.0	1.0	0.6176470588235294	0.6060606060606061	0.75	0.9682539682539684	0.9206349206349206
Сандерленд	Манчестер Юнайтед	0.2	1.0	0.0	1.0	1.0	0.12698412698412698	0.0784313725490196	0.0	0.9583333333333334	0.375
Сандерленд	Манчестер Сити	0.4	0.7	1.0	1.0	1.0	0.16666666666666669	0.2058823529411765	0.25	0.9333333333333332	0.9333333333333332
Сандерленд	Челси	0.3	0.3	0.0	1.0	1.0	0.28787878787878785	0.2833333333333333	0.0	0.9855072463768116	0.9565217391304348
Сандерленд	Арсенал	0.5	0.5	0.0	1.0	1.0	0.2727272727272727	0.3666666666666667	0.75	0.8461538461538461	0.9743589743589745
Сандерленд	Тоттенхэм Хотспур	0.6	0.7	0.0	1.0	1.0	0.3414634146341463	0.3472222222222222	0.25	0.8947368421052632	0.9649122807017544
Сандерленд	Эвертон	0.3	0.8	1.0	1.0	1.0	0.33582089552238803	0.30701754385964913	0.0	1.0	1.0
Сандерленд	Вест Бромвич Альбион	0.4	0.6	0.0	1.0	1.0	0.3620689655172414	0.27083333333333337	0.25	0.0	0.0
Сандерленд	Суонси Сити	0.6	0.7	0.5	1.0	1.0	0.3942307692307692	0.4390243902439024	0.75	0.8222222222222222	0.9111111111111112
Сандерленд	Вест Хэм Юнайтед	0.4	0.3	1.0	1.0	1.0	0.42	0.4487179487179487	0.75	0.9215686274509804	0.8431372549019608
Сандерленд	Норвич Сити	0.1	0.5	0.5	1.0	1.0	0.5714285714285714	0.4705882352941176	0.5	0.7777777777777778	0.8888888888888888
Сандерленд	Фулхэм	0.3	0.5	0.5	1.0	1.0	0.4830508474576271	0.4705882352941176	0.5	0.8484848484848485	0.7575757575757576
Сандерленд	Сток Сити	0.4	0.4	0.5	1.0	1.0	0.4857142857142857	0.475	0.75	1.0	1.0
Сандерленд	Саутгемптон	0.5	0.4	0.5	1.0	1.0	0.4928571428571429	0.4916666666666666	0.5	1.0	1.0
Сандерленд	Астон Вилла	0.5	0.2	0.0	1.0	1.0	0.6041666666666666	0.5789473684210527	0.5	0.0	0.0
Сандерленд	Ньюкасл Юнайтед	0.5	0.5	0.5	1.0	1.0	0.5208333333333334	0.45	0.25	1.0	1.0
Сандерленд	Рединг	0.3	0.2	1.0	1.0	1.0	0.5303030303030303	0.5625	0.5	0.0	0.0
Сандерленд	Куинз Парк Рейнджерс	0.3	0.1	0.5	1.0	1.0	0.6935483870967742	0.6538461538461539	1.0	0.0	0.0
Уиган Атлетик	Манчестер Юнайтед	0.3	0.9	0.0	1.0	1.0	0.11956521739130432	0.1025641025641026	0.5	0.9814814814814816	0.8703703703703703
Уиган Атлетик	Манчестер Сити	0.6	0.8	0.0	1.0	1.0	0.10273972602739727	0.171875	0.0	0.0	0.0
Уиган Атлетик	Арсенал	0.3	0.6	0.0	1.0	1.0	0.10294117647058826	0.3181818181818182	0.5	0.8095238095238095	0.9682539682539684
Уиган Атлетик	Тоттенхэм Хотспур	0.5	0.5	0.5	1.0	0.6	0.2183098591549296	0.25	0.5	1.0	1.0
Уиган Атлетик	Эвертон	0.3	0.7	0.5	1.0	1.0	0.14705882352941174	0.17857142857142855	0.25	0.0	0.0
Уиган Атлетик	Ливерпуль	0.4	0.6	0.0	1.0	1.0	0.22033898305084748	0.3529411764705882	0.5	0.4545454545454546	0.9090909090909092
Уиган Атлетик	Вест Бромвич Альбион	0.5	0.5	0.0	1.0	1.0	0.3269230769230769	0.35	0.75	0.0	0.0
Уиган Атлетик	Суонси Сити	0.4	0.3	0.0	1.0	1.0	0.35	0.43333333333333335	0.0	0.8333333333333334	0.7222222222222222
Уиган Атлетик	Вест Хэм Юнайтед	0.1	0.6	1.0	1.0	1.0	0.29166666666666663	0.2631578947368421	1.0	0.0	0.0
Уиган Атлетик	Норвич Сити	0.5	0.5	1.0	1.0	1.0	0.4761904761904762	0.4313725490196079	0.25	0.875	0.8333333333333334
Уиган Атлетик	Саутгемптон	0.4	0.5	0.5	1.0	1.0	0.4351851851851852	0.4651162790697674	0.5	0.5714285714285714	0.9285714285714286
Уиган Атлетик	Астон Вилла	0.3	0.5	0.5	1.0	1.0	0.4722222222222222	0.4603174603174604	0.75	1.0	1.0
Уиган Атлетик	Ньюкасл Юнайтед	0.4	0.6	1.0	1.0	1.0	0.4047619047619048	0.4117647058823529	0.5	0.7777777777777778	0.8888888888888888
Уиган Атлетик	Сандерленд	0.3	0.6	0.0	1.0	1.0	0.3846153846153846	0.4268292682926829	0.0	0.6875	0.875
Уиган Атлетик	Рединг	0.4	0.5	1.0	1.0	1.0	0.4310344827586207	0.5416666666666666	0.25	0.0	0.0
Уиган Атлетик	Куинз Парк Рейнджерс	0.2	0.2	0.5	1.0	1.0	0.5454545454545454	0.6333333333333333	0.5	0.9855072463768116	0.9130434782608696
Рединг	Манчестер Юнайтед	0.4	0.8	0.0	1.0	0.4	0.16666666666666669	0.07142857142857145	0.25	0.0	0.0
Рединг	Манчестер Сити	0.4	0.7	0.0	1.0	1.0	0.10416666666666667	0.12698412698412698	0.0	1.0	1.0
Рединг	Челси	0.7	0.7	0.5	1.0	0.6	0.04794520547945208	0.1328125	0.0	0.8222222222222222	0.9555555555555556
Рединг	Арсенал	0.0	0.6	0.0	1.0	1.0	0.0547945205479452	0.1484375	0.0	0.8787878787878788	0.9848484848484848
Рединг	Эвертон	0.4	0.6	1.0	1.0	1.0	0.2592592592592593	0.19565217391304346	0.5	0.0	0.0
Рединг	Ливерпуль	0.0	0.7	0.5	1.0	0.4	0.14615384615384613	0.2592592592592593	0.0	0.5555555555555556	0.8333333333333334
Рединг	Вест Бромвич Альбион	0.3	0.5	1.0	1.0	1.0	0.31	0.2435897435897436	0.5	0.9019607843137256	0.9803921568627452
Рединг	Суонси Сити	0.0	0.5	0.5	1.0	1.0	0.2222222222222222	0.2794117647058824	0.25	0.9	0.9
Рединг	Вест Хэм Юнайтед	0.1	0.3	1.0	1.0	1.0	0.3048780487804878	0.3194444444444444	0.25	0.912280701754386	0.8771929824561403
Рединг	Фулхэм	0.2	0.7	0.5	1.0	1.0	0.27083333333333337	0.2368421052631579	0.0	0.0	0.0
Рединг	Саутгемптон	0.0	0.5	0.0	1.0	1.0	0.3769230769230769	0.39814814814814814	0.0	0.6666666666666666	0.8095238095238095
Рединг	Астон Вилла	0.3	0.3	0.0	1.0	1.0	0.5546875	0.4901960784313725	0.0	0.9666666666666668	0.30000000000000004
Рединг	Сандерленд	0.7	0.5	1.0	1.0	1.0	0.39814814814814814	0.3953488372093023	0.5	0.5714285714285714	0.7857142857142857
Рединг	Уиган Атлетик	0.7	0.3	0.0	1.0	1.0	0.5535714285714286	0.5208333333333334	0.25	0.9722222222222222	0.9444444444444444
Рединг	Куинз Парк Рейнджерс	0.1	0.1	0.5	1.0	1.0	0.4929577464788733	0.5	0.75	1.0	1.0
Куинз Парк Рейнджерс	Манчестер Юнайтед	0.4	0.9	0.0	1.0	1.0	0.0267857142857143	0.0	0.0	0.8333333333333334	0.6666666666666667
Куинз Парк Рейнджерс	Манчестер Сити	0.4	0.8	0.5	1.0	0.8	0.06730769230769229	0.06097560975609756	0.0	0.9111111111111112	0.8888888888888888
Куинз Парк Рейнджерс	Арсенал	0.2	0.8	0.0	1.0	1.0	0.09859154929577464	0.175	0.5	1.0	1.0
Куинз Парк Рейнджерс	Тоттенхэм Хотспур	0.4	0.9	0.5	1.0	1.0	0.19	0.16666666666666669	0.5	0.9019607843137256	0.9803921568627452
Куинз Парк Рейнджерс	Эвертон	0.1	0.6	0.5	1.0	1.0	0.16666666666666669	0.2	0.75	0.0	0.0
Куинз Парк Рейнджерс	Ливерпуль	0.4	0.6	0.0	1.0	1.0	0.2934782608695652	0.3076923076923077	0.5	0.8771929824561403	0.8771929824561403
Куинз Парк Рейнджерс	Вест Бромвич Альбион	0.5	0.3	0.0	1.0	1.0	0.2222222222222222	0.2058823529411765	0.0	0.9166666666666666	0.9666666666666668
Куинз Парк Рейнджерс	Норвич Сити	0.5	0.2	0.5	1.0	1.0	0.462962962962963	0.372093023255814	0.25	0.9047619047619048	0.8333333333333333
Куинз Парк Рейнджерс	Фулхэм	0.3	0.3	1.0	1.0	1.0	0.2575757575757576	0.296875	0.0	0.8787878787878788	0.9242424242424242
Куинз Парк Рейнджерс	Сток Сити	0.3	0.1	0.0	1.0	1.0	0.41044776119402987	0.412280701754386	0.5	1.0	1.0
Куинз Парк Рейнджерс	Астон Вилла	0.2	0.5	0.5	1.0	1.0	0.42424242424242425	0.35714285714285715	0.5	0.0	0.0
Куинз Парк Рейнджерс	Ньюкасл Юнайтед	0.2	0.4	0.0	1.0	1.0	0.4642857142857143	0.39166666666666666	0.0	1.0	1.0
Куинз Парк Рейнджерс	Сандерленд	0.4	0.2	1.0	1.0	1.0	0.375	0.4019607843137255	0.25	0.8666666666666667	0.8
Куинз Парк Рейнджерс	Уиган Атлетик	0.4	0.6	0.5	1.0	1.0	0.4772727272727273	0.4351851851851852	0.75	0.6666666666666666	0.9523809523809524
Куинз Парк Рейнджерс	Рединг	0.1	0.3	0.5	1.0	1.0	0.3958333333333333	0.4761904761904762	0.0	0.0	0.0
